sample_idx,record_id,true_label,pred_label,drift_score,confidence,entropy,margin,policy_level,action,reason_code
20428,202,N,F,0.0,0.7854,0.6853,0.6681,normal,accept,NORMAL
20429,202,N,F,0.0,0.8689,0.4825,0.7801,normal,accept,NORMAL
20430,202,N,F,0.0,0.7948,0.6625,0.6786,normal,accept,NORMAL
20431,202,N,F,0.0,0.8614,0.5144,0.7867,normal,accept,NORMAL
20432,202,N,F,0.0,0.6875,0.8676,0.5194,normal,accept,NORMAL
20433,202,N,F,0.0,0.7773,0.6499,0.6007,normal,accept,NORMAL
20434,202,N,F,0.0,0.7942,0.6626,0.6911,normal,accept,NORMAL
20435,202,N,F,0.0,0.6179,0.9483,0.404,normal,accept,NORMAL
20436,202,N,F,0.0,0.8143,0.6181,0.7184,normal,accept,NORMAL
20437,202,N,F,0.0,0.9287,0.2965,0.8721,normal,accept,NORMAL
20438,202,N,F,0.0,0.485,1.0648,0.1716,normal,warn,UNKNOWN
20439,202,N,F,0.0,0.7386,0.7746,0.6089,normal,accept,NORMAL
20440,202,N,S,0.0,0.57,1.0053,0.3569,normal,accept,NORMAL
20441,202,N,F,0.0,0.5429,1.0245,0.273,normal,accept,NORMAL
20442,202,N,F,0.0,0.8893,0.4113,0.8009,normal,accept,NORMAL
20443,202,N,F,0.0,0.8322,0.583,0.7357,normal,accept,NORMAL
20444,202,N,F,0.0,0.8868,0.4399,0.8279,normal,accept,NORMAL
20445,202,N,F,0.0,0.7372,0.7771,0.5898,normal,accept,NORMAL
20446,202,N,F,0.0,0.8185,0.6107,0.7274,normal,accept,NORMAL
20447,202,N,F,0.0,0.8828,0.4248,0.7873,normal,accept,NORMAL
20448,202,N,F,0.0,0.8285,0.5916,0.7275,normal,accept,NORMAL
20449,202,N,F,0.0,0.8915,0.4302,0.8359,normal,accept,NORMAL
20450,202,N,S,0.0,0.547,0.9974,0.2472,normal,accept,NORMAL
20451,202,N,F,0.0,0.8609,0.508,0.788,normal,accept,NORMAL
20452,202,N,F,0.0,0.9383,0.2645,0.8874,normal,accept,NORMAL
20453,202,N,F,0.0,0.7586,0.7405,0.623,normal,accept,NORMAL
20454,202,N,F,0.0,0.8584,0.517,0.7859,normal,accept,NORMAL
20455,202,N,F,0.0,0.8503,0.5456,0.7647,normal,accept,NORMAL
20456,202,N,S,0.0,0.4389,1.021,0.0127,normal,warn,UNKNOWN
20457,202,N,F,0.0,0.6659,0.8757,0.4567,normal,accept,NORMAL
20458,202,N,F,0.0,0.8418,0.5498,0.7544,normal,accept,NORMAL
20459,202,N,S,0.0,0.4853,1.0414,0.1445,normal,warn,UNKNOWN
20460,202,N,F,0.0,0.5419,0.9489,0.1866,normal,accept,NORMAL
20461,202,N,F,0.0,0.9229,0.3316,0.8781,normal,accept,NORMAL
20462,202,N,F,0.0,0.7156,0.8082,0.5624,normal,accept,NORMAL
20463,202,N,F,0.0,0.6026,0.9633,0.3878,normal,accept,NORMAL
20464,202,N,F,0.0,0.9132,0.3614,0.8589,normal,accept,NORMAL
20465,202,N,F,0.0,0.8901,0.4134,0.8055,normal,accept,NORMAL
20466,202,N,F,0.0,0.6391,0.9313,0.436,normal,accept,NORMAL
20467,202,N,F,0.0,0.9199,0.3411,0.8753,normal,accept,NORMAL
20468,202,N,F,0.0,0.8349,0.5743,0.7517,normal,accept,NORMAL
20469,202,N,F,0.0,0.7476,0.7506,0.6189,normal,accept,NORMAL
20470,202,N,F,0.0,0.8093,0.6448,0.7156,normal,accept,NORMAL
20471,202,N,F,0.0,0.8863,0.4355,0.8132,normal,accept,NORMAL
20472,202,N,F,0.0,0.8185,0.6089,0.7162,normal,accept,NORMAL
20473,202,N,F,0.0,0.6722,0.8641,0.4618,normal,accept,NORMAL
20474,202,N,F,0.0,0.8895,0.4206,0.8082,normal,accept,NORMAL
20475,202,N,F,0.0,0.949,0.2422,0.9193,normal,accept,NORMAL
20476,202,N,F,0.0,0.896,0.4105,0.8308,normal,accept,NORMAL
20477,202,N,F,0.0,0.661,0.888,0.4678,normal,accept,NORMAL
20478,202,N,F,0.0,0.9234,0.3068,0.8579,normal,accept,NORMAL
20479,202,N,S,0.0,0.452,0.9973,0.0236,normal,warn,UNKNOWN
20480,202,N,F,0.4621,0.3539,1.131,0.0066,critical,reject,DRIFT_CRIT_CONF_LOW
20481,202,N,F,0.0,0.8716,0.4845,0.8073,normal,accept,NORMAL
20482,202,N,F,0.0,0.8091,0.642,0.6965,normal,accept,NORMAL
20483,202,N,F,0.0,0.8858,0.4375,0.8092,normal,accept,NORMAL
20484,202,N,F,0.0,0.9294,0.3074,0.883,normal,accept,NORMAL
20485,202,N,F,0.0,0.775,0.692,0.6268,normal,accept,NORMAL
20486,202,N,F,0.0,0.9641,0.177,0.9375,normal,accept,NORMAL
20487,202,N,F,0.0,0.8678,0.4931,0.7913,normal,accept,NORMAL
20488,202,N,F,0.0,0.7639,0.7247,0.639,normal,accept,NORMAL
20489,202,N,F,0.0,0.8112,0.6321,0.7014,normal,accept,NORMAL
20490,202,N,F,0.0,0.6134,0.9255,0.3459,normal,accept,NORMAL
20491,202,N,F,0.0,0.851,0.5383,0.7687,normal,accept,NORMAL
20492,202,N,F,0.0,0.5327,1.0268,0.2606,normal,accept,NORMAL
20493,210,N,N,0.4621,0.4549,1.0774,0.0843,critical,reject,DRIFT_CRIT_CONF_LOW
20494,210,N,N,0.0,0.46,1.0616,0.0761,normal,warn,UNKNOWN
20495,210,V,N,0.4621,0.3641,1.2951,0.0764,critical,reject,DRIFT_CRIT_CONF_LOW
20496,210,N,N,0.0,0.4803,0.9808,0.0677,normal,warn,UNKNOWN
20497,210,N,F,0.0,0.6098,0.9612,0.3483,normal,accept,NORMAL
20498,210,N,F,0.0,0.6062,0.9238,0.318,normal,accept,NORMAL
20499,210,N,N,0.0,0.5667,1.0275,0.3167,normal,accept,NORMAL
20500,210,N,N,0.0,0.4722,0.9543,0.0321,normal,warn,UNKNOWN
20501,210,N,F,0.0,0.5513,0.9886,0.2349,normal,accept,NORMAL
20502,210,N,N,0.0,0.4378,1.0624,0.0433,normal,warn,UNKNOWN
20503,210,N,N,0.4621,0.4041,1.1334,0.0789,critical,reject,DRIFT_CRIT_CONF_LOW
20504,210,N,N,0.0,0.4851,1.0328,0.1128,normal,warn,UNKNOWN
20505,210,N,F,0.0,0.6047,0.9161,0.3029,normal,accept,NORMAL
20506,210,N,F,0.0,0.5224,0.9642,0.1438,normal,accept,NORMAL
20507,210,N,N,0.0,0.5282,1.0531,0.2253,normal,accept,NORMAL
20508,210,N,N,0.0,0.5448,1.039,0.2563,normal,accept,NORMAL
20509,210,V,S,0.4621,0.4803,1.1433,0.1465,critical,reject,DRIFT_CRIT_CONF_LOW
20510,210,N,N,0.0,0.6344,0.8016,0.311,normal,accept,NORMAL
20511,210,N,F,0.0,0.6514,0.8815,0.399,normal,accept,NORMAL
20512,210,N,F,0.0,0.493,1.0034,0.1135,normal,warn,UNKNOWN
20513,210,N,N,0.4621,0.505,1.0849,0.2152,critical,degrade,DRIFT_CRIT_DEGRADE
20514,210,N,F,0.0,0.5947,0.8976,0.2679,normal,accept,NORMAL
20515,210,N,F,0.0,0.4411,1.07,0.0647,normal,warn,UNKNOWN
20516,210,N,N,0.0,0.4555,1.0023,0.0312,normal,warn,UNKNOWN
20517,210,N,N,0.0,0.4348,1.0731,0.0294,normal,warn,UNKNOWN
20518,210,N,N,0.0,0.4789,1.0141,0.0924,normal,warn,UNKNOWN
20519,210,N,N,0.0,0.4952,1.0502,0.1601,normal,warn,UNKNOWN
20520,210,V,S,0.4621,0.4261,1.1924,0.0374,critical,reject,DRIFT_CRIT_CONF_LOW
20521,210,N,N,0.0,0.6176,0.9701,0.3905,normal,accept,NORMAL
20522,210,N,F,0.0,0.4826,0.9574,0.0574,normal,warn,UNKNOWN
20523,210,N,N,0.0,0.443,1.0086,0.0009,normal,warn,UNKNOWN
20524,210,N,N,0.0,0.5521,1.0464,0.3048,normal,accept,NORMAL
20525,210,N,F,0.0,0.4828,0.9709,0.0569,normal,warn,UNKNOWN
20526,210,N,N,0.0,0.4375,1.0261,0.0036,normal,warn,UNKNOWN
20527,210,F,N,0.0,0.8071,0.7065,0.7016,normal,accept,NORMAL
20528,210,N,F,0.0,0.5692,0.8673,0.1956,normal,accept,NORMAL
20529,210,N,F,0.0,0.5239,0.9218,0.1236,normal,accept,NORMAL
20530,210,N,N,0.4621,0.4754,1.1123,0.2126,critical,reject,DRIFT_CRIT_CONF_LOW
20531,210,N,N,0.0,0.5274,0.9288,0.1322,normal,accept,NORMAL
20532,210,N,F,0.0,0.5245,0.9737,0.1508,normal,accept,NORMAL
20533,210,N,N,0.0,0.4427,1.0076,0.0002,normal,warn,UNKNOWN
20534,210,N,F,0.0,0.4674,0.993,0.0459,normal,warn,UNKNOWN
20535,210,N,N,0.4621,0.5288,1.089,0.2692,critical,degrade,DRIFT_CRIT_DEGRADE
20536,210,N,N,0.0,0.4776,0.8853,0.0114,normal,warn,UNKNOWN
20537,210,N,F,0.0,0.5234,0.9497,0.1375,normal,accept,NORMAL
20538,210,N,S,0.0,0.5891,0.9051,0.2373,normal,accept,NORMAL
20539,210,V,S,0.4621,0.3682,1.2826,0.0218,critical,reject,DRIFT_CRIT_CONF_LOW
20540,210,N,F,0.0,0.5444,0.8718,0.1436,normal,accept,NORMAL
20541,210,N,F,0.0,0.6247,0.8453,0.3094,normal,accept,NORMAL
20542,210,N,F,0.0,0.4895,0.9424,0.0618,normal,warn,UNKNOWN
20543,210,N,N,0.0,0.4734,1.017,0.0758,normal,warn,UNKNOWN
20544,210,N,S,0.0,0.7343,0.6985,0.4979,normal,accept,NORMAL
20545,210,V,S,0.4621,0.3657,1.2508,0.0575,critical,reject,DRIFT_CRIT_CONF_LOW
20546,210,N,F,0.0,0.4997,1.0024,0.1263,normal,warn,UNKNOWN
20547,210,N,F,0.0,0.662,0.8315,0.3946,normal,accept,NORMAL
20548,210,N,F,0.0,0.591,0.9829,0.335,normal,accept,NORMAL
20549,210,N,F,0.0,0.4656,1.0088,0.0529,normal,warn,UNKNOWN
20550,210,N,N,0.0,0.6262,0.9604,0.423,normal,accept,NORMAL
20551,210,N,N,0.0,0.5996,0.9178,0.2948,normal,accept,NORMAL
20552,210,N,F,0.0,0.5279,0.9729,0.1654,normal,accept,NORMAL
20553,210,N,F,0.0,0.7029,0.7567,0.4547,normal,accept,NORMAL
20554,210,N,F,0.0,0.5937,0.9282,0.2906,normal,accept,NORMAL
20555,210,N,F,0.0,0.5174,0.9612,0.1341,normal,accept,NORMAL
20556,210,N,F,0.0,0.4606,0.9729,0.0173,normal,warn,UNKNOWN
20557,210,N,N,0.0,0.4203,1.0652,0.0114,normal,warn,UNKNOWN
20558,210,N,N,0.0,0.4964,1.0268,0.1272,normal,warn,UNKNOWN
20559,210,N,N,0.0,0.4947,1.036,0.1241,normal,warn,UNKNOWN
20560,210,N,N,0.0,0.5076,1.0754,0.2234,normal,accept,NORMAL
20561,210,N,N,0.4621,0.4364,1.0965,0.0796,critical,reject,DRIFT_CRIT_CONF_LOW
20562,210,N,N,0.0,0.434,1.0483,0.0176,normal,warn,UNKNOWN
20563,210,N,F,0.0,0.8492,0.5267,0.7372,normal,accept,NORMAL
20564,210,V,V,0.0,0.7701,0.8039,0.6581,normal,accept,NORMAL
20565,210,N,F,0.0,0.4773,0.9908,0.0674,normal,warn,UNKNOWN
20566,210,N,N,0.0,0.5033,1.0075,0.1299,normal,accept,NORMAL
20567,210,N,F,0.0,0.4452,1.0079,0.0068,normal,warn,UNKNOWN
20568,210,N,F,0.0,0.4698,0.9906,0.053,normal,warn,UNKNOWN
20569,210,N,N,0.0,0.4964,1.0545,0.1623,normal,warn,UNKNOWN
20570,210,N,F,0.0,0.4625,0.9463,0.0068,normal,warn,UNKNOWN
20571,210,N,F,0.0,0.5431,0.9411,0.1765,normal,accept,NORMAL
20572,210,N,S,0.0,0.5077,1.0375,0.1414,normal,accept,NORMAL
20573,210,V,S,0.4621,0.3915,1.2609,0.0419,critical,reject,DRIFT_CRIT_CONF_LOW
20574,210,N,N,0.0,0.563,0.9462,0.2236,normal,accept,NORMAL
20575,210,N,N,0.0,0.5336,0.9102,0.1376,normal,accept,NORMAL
20576,210,N,F,0.0,0.439,1.0363,0.0155,normal,warn,UNKNOWN
20577,210,N,N,0.0,0.5056,0.9935,0.1239,normal,accept,NORMAL
20578,210,N,F,0.0,0.4686,0.9185,0.0064,normal,warn,UNKNOWN
20579,210,N,F,0.0,0.4763,1.0096,0.0776,normal,warn,UNKNOWN
20580,210,N,F,0.0,0.4752,1.0013,0.0649,normal,warn,UNKNOWN
20581,210,N,F,0.0,0.4674,1.0227,0.0753,normal,warn,UNKNOWN
20582,210,N,N,0.0,0.6134,0.9696,0.3706,normal,accept,NORMAL
20583,210,N,F,0.0,0.6038,0.8801,0.2788,normal,accept,NORMAL
20584,210,N,N,0.0,0.5161,1.0072,0.1603,normal,accept,NORMAL
20585,210,N,F,0.0,0.5307,0.9677,0.1672,normal,accept,NORMAL
20586,210,N,N,0.0,0.5067,1.0301,0.1635,normal,accept,NORMAL
20587,210,N,F,0.0,0.4458,1.0159,0.0145,normal,warn,UNKNOWN
20588,210,N,F,0.0,0.6288,0.845,0.3192,normal,accept,NORMAL
20589,210,N,N,0.0,0.6554,0.8975,0.4346,normal,accept,NORMAL
20590,210,N,N,0.0,0.5907,0.8844,0.2532,normal,accept,NORMAL
20591,210,N,N,0.0,0.8263,0.6571,0.7556,normal,accept,NORMAL
20592,210,N,F,0.0,0.6175,0.9456,0.3987,normal,accept,NORMAL
20593,210,N,N,0.0,0.912,0.3882,0.8692,normal,accept,NORMAL
20594,210,N,F,0.0,0.6904,0.7433,0.419,normal,accept,NORMAL
20595,210,N,N,0.0,0.6103,0.9749,0.354,normal,accept,NORMAL
20596,210,N,S,0.0,0.4834,0.9205,0.0265,normal,warn,UNKNOWN
20597,210,N,N,0.0,0.6592,0.9212,0.4524,normal,accept,NORMAL
20598,210,N,N,0.4621,0.4525,1.0891,0.0892,critical,reject,DRIFT_CRIT_CONF_LOW
20599,210,N,S,0.0,0.5356,0.8837,0.119,normal,accept,NORMAL
20600,210,V,S,0.4621,0.3533,1.2833,0.0024,critical,reject,DRIFT_CRIT_CONF_LOW
20601,210,N,N,0.0,0.435,1.0634,0.0388,normal,warn,UNKNOWN
20602,210,N,N,0.0,0.4767,1.0215,0.0918,normal,warn,UNKNOWN
20603,210,N,N,0.0,0.5883,0.9234,0.2706,normal,accept,NORMAL
20604,210,N,F,0.0,0.5588,0.943,0.2107,normal,accept,NORMAL
20605,210,N,F,0.0,0.4605,0.9628,0.0081,normal,warn,UNKNOWN
20606,210,N,N,0.0,0.5542,0.8735,0.1631,normal,accept,NORMAL
20607,210,N,N,0.0,0.4679,1.0005,0.0497,normal,warn,UNKNOWN
20608,210,N,F,0.0,0.4652,0.9658,0.0256,normal,warn,UNKNOWN
20609,210,N,F,0.0,0.5197,0.9705,0.1474,normal,accept,NORMAL
20610,210,N,N,0.0,0.677,0.812,0.4179,normal,accept,NORMAL
20611,210,N,F,0.0,0.5402,0.9523,0.1802,normal,accept,NORMAL
20612,210,N,N,0.0,0.5086,1.0499,0.1988,normal,accept,NORMAL
20613,210,N,N,0.0,0.472,1.0118,0.0731,normal,warn,UNKNOWN
20614,210,N,N,0.0,0.448,0.9958,0.0035,normal,warn,UNKNOWN
20615,210,N,N,0.4621,0.4531,1.0917,0.1144,critical,reject,DRIFT_CRIT_CONF_LOW
20616,210,N,F,0.0,0.5273,0.9622,0.1582,normal,accept,NORMAL
20617,210,N,N,0.0,0.4803,1.0355,0.111,normal,warn,UNKNOWN
20618,210,N,F,0.0,0.4406,1.0114,0.0102,normal,warn,UNKNOWN
20619,210,N,N,0.0,0.5369,0.9883,0.1913,normal,accept,NORMAL
20620,210,N,N,0.0,0.5041,1.0214,0.1493,normal,accept,NORMAL
20621,210,N,N,0.0,0.452,1.0644,0.0723,normal,warn,UNKNOWN
20622,210,N,F,0.0,0.4848,0.9813,0.0717,normal,warn,UNKNOWN
20623,210,N,N,0.0,0.4704,0.9082,0.0073,normal,warn,UNKNOWN
20624,210,N,N,0.0,0.5839,0.9676,0.29,normal,accept,NORMAL
20625,210,N,F,0.0,0.5528,0.9017,0.1752,normal,accept,NORMAL
20626,210,N,F,0.0,0.5681,0.9419,0.2384,normal,accept,NORMAL
20627,210,N,N,0.0,0.5066,1.0225,0.1554,normal,accept,NORMAL
20628,210,N,N,0.0,0.5785,1.0024,0.3303,normal,accept,NORMAL
20629,210,N,N,0.4621,0.4215,1.0835,0.0074,critical,reject,DRIFT_CRIT_CONF_LOW
20630,210,N,F,0.0,0.6079,0.9229,0.3126,normal,accept,NORMAL
20631,210,N,N,0.0,0.4767,0.936,0.035,normal,warn,UNKNOWN
20632,210,N,N,0.0,0.5409,0.9888,0.2081,normal,accept,NORMAL
20633,210,N,N,0.0,0.5442,0.994,0.2161,normal,accept,NORMAL
20634,210,N,N,0.0,0.5414,0.9983,0.2202,normal,accept,NORMAL
20635,210,N,N,0.0,0.6397,0.901,0.3894,normal,accept,NORMAL
20636,210,N,N,0.0,0.4801,1.074,0.1618,normal,warn,UNKNOWN
20637,210,N,N,0.0,0.5607,0.8921,0.1863,normal,accept,NORMAL
20638,210,N,N,0.4621,0.4168,1.0892,0.0362,critical,reject,DRIFT_CRIT_CONF_LOW
20639,210,V,S,0.4621,0.5272,1.1499,0.251,critical,degrade,DRIFT_CRIT_DEGRADE
20640,210,V,S,0.4621,0.5188,1.1679,0.2449,critical,degrade,DRIFT_CRIT_DEGRADE
20641,210,N,N,0.0,0.7583,0.6958,0.5679,normal,accept,NORMAL
20642,210,N,N,0.0,0.5119,1.0109,0.1619,normal,accept,NORMAL
20643,210,N,N,0.0,0.466,0.9482,0.0157,normal,warn,UNKNOWN
20644,210,N,N,0.0,0.5717,0.9408,0.2398,normal,accept,NORMAL
20645,210,N,F,0.0,0.5641,0.915,0.2055,normal,accept,NORMAL
20646,210,N,N,0.0,0.5003,0.986,0.108,normal,accept,NORMAL
20647,210,N,N,0.0,0.5287,0.9858,0.1789,normal,accept,NORMAL
20648,210,N,F,0.0,0.4434,1.031,0.0164,normal,warn,UNKNOWN
20649,210,N,F,0.0,0.5892,0.9264,0.2704,normal,accept,NORMAL
20650,210,N,N,0.0,0.5286,0.9038,0.1247,normal,accept,NORMAL
20651,210,N,N,0.0,0.5194,0.9723,0.1473,normal,accept,NORMAL
20652,210,N,N,0.0,0.4982,0.9867,0.1132,normal,warn,UNKNOWN
20653,210,N,N,0.0,0.5182,0.9384,0.1212,normal,accept,NORMAL
20654,210,N,F,0.0,0.4511,1.0036,0.0199,normal,warn,UNKNOWN
20655,210,N,N,0.0,0.542,0.9768,0.1923,normal,accept,NORMAL
20656,210,N,N,0.0,0.5092,1.04,0.184,normal,accept,NORMAL
20657,210,N,N,0.0,0.5197,1.0234,0.1829,normal,accept,NORMAL
20658,210,N,N,0.0,0.5471,0.9939,0.218,normal,accept,NORMAL
20659,210,N,F,0.0,0.4698,0.9854,0.0472,normal,warn,UNKNOWN
20660,210,N,N,0.0,0.6532,0.9093,0.4481,normal,accept,NORMAL
20661,210,N,N,0.0,0.5373,0.9176,0.1513,normal,accept,NORMAL
20662,210,N,F,0.0,0.4708,0.9796,0.0513,normal,warn,UNKNOWN
20663,210,N,N,0.0,0.5056,1.0335,0.1696,normal,accept,NORMAL
20664,210,N,N,0.0,0.5619,1.0239,0.3362,normal,accept,NORMAL
20665,210,N,N,0.4621,0.4989,1.0769,0.2065,critical,reject,DRIFT_CRIT_CONF_LOW
20666,210,N,N,0.0,0.4867,0.9569,0.0651,normal,warn,UNKNOWN
20667,210,N,N,0.0,0.4496,1.0319,0.0349,normal,warn,UNKNOWN
20668,210,N,N,0.0,0.4694,1.0668,0.1211,normal,warn,UNKNOWN
20669,210,N,F,0.0,0.4468,1.0304,0.0249,normal,warn,UNKNOWN
20670,210,N,N,0.0,0.5763,0.9312,0.2455,normal,accept,NORMAL
20671,210,N,F,0.0,0.4882,0.9861,0.0911,normal,warn,UNKNOWN
20672,210,N,F,0.0,0.5052,0.978,0.1166,normal,accept,NORMAL
20673,210,N,N,0.0,0.5961,0.9588,0.3225,normal,accept,NORMAL
20674,210,N,N,0.0,0.5047,0.988,0.1215,normal,accept,NORMAL
20675,210,N,F,0.0,0.5208,1.0549,0.2012,normal,accept,NORMAL
20676,210,N,F,0.0,0.4728,0.9355,0.0231,normal,warn,UNKNOWN
20677,210,N,F,0.0,0.5522,0.885,0.1684,normal,accept,NORMAL
20678,210,V,N,0.0,0.4597,1.0662,0.0447,normal,warn,UNKNOWN
20679,210,V,S,0.4621,0.5328,1.1401,0.265,critical,degrade,DRIFT_CRIT_DEGRADE
20680,210,N,F,0.0,0.6668,0.7377,0.3598,normal,accept,NORMAL
20681,210,V,V,0.4621,0.3493,1.2245,0.0175,critical,reject,DRIFT_CRIT_CONF_LOW
20682,210,N,F,0.0,0.6956,0.7386,0.4286,normal,accept,NORMAL
20683,210,V,S,0.4621,0.3999,1.2253,0.0527,critical,reject,DRIFT_CRIT_CONF_LOW
20684,210,N,N,0.0,0.4676,0.9886,0.0484,normal,warn,UNKNOWN
20685,210,N,N,0.0,0.4569,1.0508,0.0554,normal,warn,UNKNOWN
20686,210,V,N,0.0,0.8295,0.5412,0.6841,normal,accept,NORMAL
20687,210,N,N,0.0,0.4834,1.0289,0.0958,normal,warn,UNKNOWN
20688,210,V,N,0.0,0.8818,0.4199,0.7773,normal,accept,NORMAL
20689,210,N,F,0.0,0.6614,0.83,0.3903,normal,accept,NORMAL
20690,210,N,N,0.0,0.4491,1.0161,0.0272,normal,warn,UNKNOWN
20691,210,V,N,0.0,0.9374,0.267,0.8847,normal,accept,NORMAL
20692,210,N,F,0.0,0.541,0.9923,0.2076,normal,accept,NORMAL
20693,210,N,F,0.0,0.4743,1.044,0.0979,normal,warn,UNKNOWN
20694,210,V,N,0.0,0.7009,0.8017,0.4611,normal,accept,NORMAL
20695,210,V,V,0.4621,0.4105,1.2639,0.1361,critical,reject,DRIFT_CRIT_CONF_LOW
20696,210,N,N,0.4621,0.4287,1.0886,0.0378,critical,reject,DRIFT_CRIT_CONF_LOW
20697,210,N,F,0.0,0.645,0.8503,0.3628,normal,accept,NORMAL
20698,210,N,F,0.0,0.4859,1.0024,0.0936,normal,warn,UNKNOWN
20699,210,N,F,0.0,0.7474,0.6712,0.5252,normal,accept,NORMAL
20700,210,V,V,0.4621,0.6102,1.1072,0.4362,critical,degrade,DRIFT_CRIT_DEGRADE
20701,210,N,F,0.0,0.5521,0.8705,0.1568,normal,accept,NORMAL
20702,210,N,N,0.0,0.4954,1.0535,0.152,normal,warn,UNKNOWN
20703,210,N,F,0.0,0.4927,0.9852,0.0949,normal,warn,UNKNOWN
20704,210,N,N,0.0,0.4672,1.0342,0.0749,normal,warn,UNKNOWN
20705,210,N,N,0.0,0.4717,1.0678,0.1272,normal,warn,UNKNOWN
20706,210,N,F,0.0,0.465,1.0004,0.0513,normal,warn,UNKNOWN
20707,210,N,N,0.0,0.5171,1.0186,0.1673,normal,accept,NORMAL
20708,210,N,N,0.0,0.6165,0.9358,0.3549,normal,accept,NORMAL
20709,210,N,N,0.0,0.5029,0.9381,0.0842,normal,accept,NORMAL
20710,210,N,F,0.0,0.5096,0.9791,0.1229,normal,accept,NORMAL
20711,210,N,N,0.0,0.6135,0.9658,0.3784,normal,accept,NORMAL
20712,210,N,F,0.0,0.5479,0.8882,0.1554,normal,accept,NORMAL
20713,210,N,N,0.0,0.5122,1.0338,0.1887,normal,accept,NORMAL
20714,210,N,N,0.0,0.478,1.0444,0.1132,normal,warn,UNKNOWN
20715,210,N,N,0.0,0.5859,0.9763,0.3059,normal,accept,NORMAL
20716,210,N,N,0.0,0.5828,0.9086,0.2487,normal,accept,NORMAL
20717,210,N,F,0.0,0.4636,0.9658,0.0267,normal,warn,UNKNOWN
20718,210,N,N,0.0,0.5169,1.0128,0.1735,normal,accept,NORMAL
20719,210,N,N,0.0,0.4675,1.0294,0.0688,normal,warn,UNKNOWN
20720,210,N,N,0.0,0.4509,0.9795,0.0064,normal,warn,UNKNOWN
20721,210,N,N,0.0,0.522,1.0599,0.2516,normal,accept,NORMAL
20722,210,N,F,0.0,0.515,0.9029,0.0961,normal,accept,NORMAL
20723,210,N,N,0.0,0.7831,0.6977,0.6759,normal,accept,NORMAL
20724,210,N,N,0.0,0.5489,0.9866,0.2217,normal,accept,NORMAL
20725,210,N,F,0.0,0.5165,0.8799,0.0894,normal,accept,NORMAL
20726,210,N,N,0.0,0.4996,0.956,0.0947,normal,warn,UNKNOWN
20727,210,N,N,0.0,0.471,1.0307,0.0725,normal,warn,UNKNOWN
20728,210,N,N,0.0,0.4757,1.0426,0.1027,normal,warn,UNKNOWN
20729,210,N,N,0.0,0.5327,0.9853,0.184,normal,accept,NORMAL
20730,210,N,N,0.0,0.4985,1.0002,0.1214,normal,warn,UNKNOWN
20731,210,N,F,0.0,0.5449,0.8565,0.1374,normal,accept,NORMAL
20732,210,N,N,0.0,0.5491,0.9485,0.1947,normal,accept,NORMAL
20733,210,N,F,0.0,0.4703,0.9497,0.0278,normal,warn,UNKNOWN
20734,210,N,F,0.0,0.5099,0.918,0.0923,normal,accept,NORMAL
20735,210,N,N,0.0,0.5136,0.9695,0.126,normal,accept,NORMAL
20736,210,N,N,0.0,0.5231,0.9816,0.1547,normal,accept,NORMAL
20737,210,N,N,0.0,0.53,0.8962,0.1238,normal,accept,NORMAL
20738,210,N,N,0.0,0.6266,0.8677,0.3279,normal,accept,NORMAL
20739,210,N,N,0.0,0.5182,0.9417,0.12,normal,accept,NORMAL
20740,210,N,N,0.0,0.5535,0.8866,0.1702,normal,accept,NORMAL
20741,210,N,N,0.0,0.5579,0.935,0.207,normal,accept,NORMAL
20742,210,N,N,0.0,0.532,0.8535,0.1091,normal,accept,NORMAL
20743,210,N,F,0.0,0.5369,0.9774,0.1866,normal,accept,NORMAL
20744,210,N,N,0.0,0.5642,1.0338,0.3144,normal,accept,NORMAL
20745,210,N,N,0.0,0.9605,0.203,0.9379,normal,accept,NORMAL
20746,210,N,N,0.0,0.8391,0.5586,0.7255,normal,accept,NORMAL
20747,210,N,N,0.0,0.7441,0.701,0.5304,normal,accept,NORMAL
20748,210,N,N,0.0,0.4365,1.0409,0.029,normal,warn,UNKNOWN
20749,210,N,N,0.0,0.53,0.9944,0.1919,normal,accept,NORMAL
20750,210,N,N,0.0,0.6382,0.8487,0.3481,normal,accept,NORMAL
20751,210,N,F,0.0,0.5291,0.8836,0.1178,normal,accept,NORMAL
20752,210,N,N,0.0,0.461,0.9692,0.0191,normal,warn,UNKNOWN
20753,210,N,N,0.0,0.5552,0.9816,0.2278,normal,accept,NORMAL
20754,210,N,N,0.0,0.4493,1.0002,0.0195,normal,warn,UNKNOWN
20755,210,N,F,0.4621,0.4178,1.0791,0.0109,critical,reject,DRIFT_CRIT_CONF_LOW
20756,210,N,N,0.0,0.7525,0.7171,0.5641,normal,accept,NORMAL
20757,210,N,N,0.0,0.9576,0.2116,0.9339,normal,accept,NORMAL
20758,210,N,N,0.0,0.9728,0.151,0.9577,normal,accept,NORMAL
20759,210,N,N,0.0,0.9486,0.2475,0.9192,normal,accept,NORMAL
20760,210,N,N,0.0,0.7067,0.7391,0.4517,normal,accept,NORMAL
20761,210,N,N,0.0,0.7562,0.6793,0.5474,normal,accept,NORMAL
20762,210,N,N,0.0,0.7499,0.7233,0.5549,normal,accept,NORMAL
20763,210,N,N,0.0,0.5217,0.8033,0.0684,normal,accept,NORMAL
20764,210,N,N,0.0,0.5602,0.7779,0.1394,normal,accept,NORMAL
